tab	locations
location	lat_n	lat_s	lon_e	lon_w	analysts	citations
Jasper Knob	46.5	46.5	272.3	272.3		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
jk.28a_LP-DIR-T-682	jk.28a_LP-DIR-T	jk.28a	3.9	141.1	38.4	0	0	0	0	33	953	This study	hargrave 2024-03-20 14:43:22	LT-T-Z:LP-DIR-T	g	682	u	8	273			pmagpy-4.2.109	4.25e-07	2.4e-08	1.8300000000000002e-08	6.8799999999999986e-09
jk.28a_LP-DIR-T-683	jk.28a_LP-DIR-T	jk.28a	3.1	136.6	32.4	0	0	0	0	34	955	This study	hargrave 2024-03-21 08:51:15	LT-T-Z:LP-DIR-T	g	683	u	8	273			pmagpy-4.2.109	3.8100000000000004e-07	1.7e-08	1.53e-08	3.8e-09
jk.28a_LP-DIR-T-685	jk.28a_LP-DIR-T	jk.28a	5.2	182.5	20.2	0	0	0	0	36	959	This study	hargrave 2024-03-21 15:26:15	LT-T-Z:LP-DIR-T	g	685	u	8	273			pmagpy-4.2.109	1.47e-07	1.1299999999999999e-08	1.06e-08	4.88e-09
jk.29a_LP-DIR-T-686	jk.29a_LP-DIR-T	jk.29a	8.3	261.3	-48.7	0	0	0	0	0	273	This study	hargrave 2024-02-20 16:04:35	LT-NO:LP-DIR-T	b	686	u	8	273			pmagpy-4.2.109	1.48e-06	2.25e-07	1.15e-07	1.75e-07
jk.29a_LP-DIR-T-687	jk.29a_LP-DIR-T	jk.29a	6.3	276.8	-57.5	0	0	0	0	1	273	This study	hargrave 2024-02-20 17:27:40	LT-NO:LP-DIR-T	g	687	u	8	273			pmagpy-4.2.109	1.75e-06	5.24e-08	3.54e-08	3e-07
jk.29a_LP-DIR-T-688	jk.29a_LP-DIR-T	jk.29a	3.7	263.5	-44.4	0	0	0	0	2	373	This study	hargrave 2024-02-21 11:26:50	LT-T-Z:LP-DIR-T	g	688	u	8	273			pmagpy-4.2.109	1.33e-06	8.380000000000002e-08	1.0900000000000001e-07	1.3900000000000001e-07
jk.29a_LP-DIR-T-689	jk.29a_LP-DIR-T	jk.29a	3.6	272.3	-45.2	0	0	0	0	3	473	This study	hargrave 2024-02-21 18:52:54	LT-T-Z:LP-DIR-T	g	689	u	8	273			pmagpy-4.2.109	1.24e-06	5.32e-08	7.7e-08	1.26e-07
jk.29a_LP-DIR-T-690	jk.29a_LP-DIR-T	jk.29a	11.5	273.1	-47.3	0	0	0	0	4	573	This study	hargrave 2024-02-26 13:36:08	LT-T-Z:LP-DIR-T	b	690	u	8	273			pmagpy-4.2.109	1.06e-06	1.8100000000000002e-07	2.77e-08	1.57e-07
jk.29a_LP-DIR-T-691	jk.29a_LP-DIR-T	jk.29a	1.2	264.1	-50.5	0	0	0	0	5	573	This study	hargrave 2024-02-26 14:54:12	LT-T-Z:LP-DIR-T	g	691	u	8	273			pmagpy-4.2.109	1.17e-06	1.59e-08	1.62e-08	2.15e-08
jk.29a_LP-DIR-T-693	jk.29a_LP-DIR-T	jk.29a	3.1	62.1	38.7	0	0	0	0	7	673	This study	hargrave 2024-02-27 13:03:20	LT-T-Z:LP-DIR-T	b	693	u	8	273			pmagpy-4.2.109	7.38e-07	3.31e-08	1.96e-08	1.6799999999999998e-08
jk.29a_LP-DIR-T-694	jk.29a_LP-DIR-T	jk.29a	10.0	267.9	-52.5	0	0	0	0	8	723	This study	hargrave 2024-02-28 10:07:39	LT-T-Z:LP-DIR-T	b	694	u	8	273			pmagpy-4.2.109	6.58e-07	1.05e-07	1.63e-08	7.56e-08
jk.29a_LP-DIR-T-695	jk.29a_LP-DIR-T	jk.29a	1.9	254.1	-53.5	0	0	0	0	9	723	This study	hargrave 2024-02-28 12:15:11	LT-T-Z:LP-DIR-T	g	695	u	8	273			pmagpy-4.2.109	7.2e-07	1.7e-08	1.59e-08	1.4e-08
jk.29a_LP-DIR-T-696	jk.29a_LP-DIR-T	jk.29a	7.7	274.5	-46.2	0	0	0	0	10	773	This study	hargrave 2024-02-28 20:28:51	LT-T-Z:LP-DIR-T	g	696	u	8	273			pmagpy-4.2.109	5.45e-07	6.83e-08	4.18e-08	3.92e-08
jk.29a_LP-DIR-T-697	jk.29a_LP-DIR-T	jk.29a	2.8	281.9	-43.1	0	0	0	0	11	798	This study	hargrave 2024-03-04 11:36:46	LT-T-Z:LP-DIR-T	g	697	u	8	273			pmagpy-4.2.109	4.2e-07	1.4299999999999999e-08	1.02e-08	1.42e-08
jk.29a_LP-DIR-T-698	jk.29a_LP-DIR-T	jk.29a	3.0	281.2	-43.9	0	0	0	0	12	813	This study	hargrave 2024-03-04 17:35:22	LT-T-Z:LP-DIR-T	g	698	u	8	273			pmagpy-4.2.109	3.720000000000001e-07	1.3600000000000001e-08	9.55e-09	1.33e-08
jk.29a_LP-DIR-T-699	jk.29a_LP-DIR-T	jk.29a	2.6	279.3	-43.7	0	0	0	0	13	823	This study	hargrave 2024-03-05 11:42:10	LT-T-Z:LP-DIR-T	g	699	u	8	273			pmagpy-4.2.109	3.5e-07	1.1000000000000001e-08	7.21e-09	1.22e-08
jk.29a_LP-DIR-T-700	jk.29a_LP-DIR-T	jk.29a	2.7	271.7	-42.7	0	0	0	0	14	828	This study	hargrave 2024-03-05 16:40:34	LT-T-Z:LP-DIR-T	g	700	u	8	273			pmagpy-4.2.109	3.3e-07	9.68e-09	8.120000000000001e-09	1.24e-08
jk.29a_LP-DIR-T-701	jk.29a_LP-DIR-T	jk.29a	9.2	274.2	-41.2	0	0	0	0	15	833	This study	hargrave 2024-03-06 15:01:21	LT-T-Z:LP-DIR-T	b	701	u	8	273			pmagpy-4.2.109	3.43e-07	4.53e-08	3.93e-08	1.05e-08
jk.29a_LP-DIR-T-702	jk.29a_LP-DIR-T	jk.29a	2.0	281.0	-43.7	0	0	0	0	16	833	This study	hargrave 2024-03-06 16:31:37	LT-T-Z:LP-DIR-T	b	702	u	8	273			pmagpy-4.2.109	3.29e-07	8.02e-09	4.6e-09	1.2099999999999999e-08
jk.29a_LP-DIR-T-703	jk.29a_LP-DIR-T	jk.29a	2.1	272.4	-41.5	0	0	0	0	17	838	This study	hargrave 2024-03-11 10:34:14	LT-T-Z:LP-DIR-T	g	703	u	8	273			pmagpy-4.2.109	3.15e-07	6.08e-09	4.7e-09	1.1100000000000002e-08
jk.29a_LP-DIR-T-704	jk.29a_LP-DIR-T	jk.29a	2.6	286.2	-45.7	0	0	0	0	18	843	This study	hargrave 2024-03-11 15:57:39	LT-T-Z:LP-DIR-T	g	704	u	8	273			pmagpy-4.2.109	2.88e-07	9.96e-09	5.7799999999999995e-09	1.04e-08
jk.29a_LP-DIR-T-705	jk.29a_LP-DIR-T	jk.29a	2.4	285.3	-43.8	0	0	0	0	19	848	This study	hargrave 2024-03-12 09:35:38	LT-T-Z:LP-DIR-T	g	705	u	8	273			pmagpy-4.2.109	2.710000000000001e-07	7.970000000000001e-09	4.91e-09	9.19e-09
jk.29a_LP-DIR-T-706	jk.29a_LP-DIR-T	jk.29a	2.9	274.4	-41.0	0	0	0	0	20	853	This study	hargrave 2024-03-12 14:41:19	LT-T-Z:LP-DIR-T	g	706	u	8	273			pmagpy-4.2.109	2.3600000000000002e-07	7.809999999999998e-09	6.620000000000001e-09	8.240000000000001e-09
jk.29a_LP-DIR-T-707	jk.29a_LP-DIR-T	jk.29a	1.4	283.5	-29.5	0	0	0	0	21	873	This study	hargrave 2024-03-13 09:30:18	LT-T-Z:LP-DIR-T	g	707	u	8	273			pmagpy-4.2.109	1.65e-07	1.9e-09	2.7699999999999997e-09	4.670000000000002e-09
jk.29a_LP-DIR-T-708	jk.29a_LP-DIR-T	jk.29a	2.1	259.2	-1.3	0	0	0	0	22	893	This study	hargrave 2024-03-13 14:53:02	LT-T-Z:LP-DIR-T	g	708	u	8	273			pmagpy-4.2.109	1.34e-07	2.53e-09	2.36e-09	4.46e-09
jk.29a_LP-DIR-T-709	jk.29a_LP-DIR-T	jk.29a	2.1	258.1	-14.0	0	0	0	0	23	903	This study	hargrave 2024-03-14 11:16:42	LT-T-Z:LP-DIR-T	g	709	u	8	273			pmagpy-4.2.109	1.55e-07	1.93e-09	2e-09	5.660000000000001e-09
jk.29a_LP-DIR-T-710	jk.29a_LP-DIR-T	jk.29a	2.1	256.8	2.7	0	0	0	0	24	913	This study	hargrave 2024-03-14 15:23:27	LT-T-Z:LP-DIR-T	g	710	u	8	273			pmagpy-4.2.109	1.3800000000000004e-07	2.22e-09	3.0099999999999997e-09	4.6799999999999996e-09
jk.29a_LP-DIR-T-711	jk.29a_LP-DIR-T	jk.29a	2.4	251.6	-34.8	0	0	0	0	25	923	This study	hargrave 2024-03-15 09:42:15	LT-T-Z:LP-DIR-T	g	711	u	8	273			pmagpy-4.2.109	1.3e-07	2.35e-09	2.6899999999999996e-09	4.98e-09
jk.29a_LP-DIR-T-712	jk.29a_LP-DIR-T	jk.29a	2.3	255.4	-12.7	0	0	0	0	26	933	This study	hargrave 2024-03-15 14:35:29	LT-T-Z:LP-DIR-T	g	712	u	8	273			pmagpy-4.2.109	8.23e-08	6.79e-10	1.7199999999999999e-09	3.4399999999999997e-09
jk.29a_LP-DIR-T-713	jk.29a_LP-DIR-T	jk.29a	1.8	265.6	-17.3	0	0	0	0	27	938	This study	hargrave 2024-03-18 10:09:07	LT-T-Z:LP-DIR-T	g	713	u	8	273			pmagpy-4.2.109	1.32e-07	1.87e-09	3.07e-09	4.72e-09
jk.29a_LP-DIR-T-714	jk.29a_LP-DIR-T	jk.29a	2.1	263.3	-18.3	0	0	0	0	28	943	This study	hargrave 2024-03-18 15:27:33	LT-T-Z:LP-DIR-T	g	714	u	8	273			pmagpy-4.2.109	1.28e-07	2.0800000000000003e-09	2.93e-09	4.91e-09
jk.29a_LP-DIR-T-715	jk.29a_LP-DIR-T	jk.29a	3.0	273.0	12.8	0	0	0	0	29	945	This study	hargrave 2024-03-18 19:40:41	LT-T-Z:LP-DIR-T	g	715	u	8	273			pmagpy-4.2.109	8.939999999999998e-08	2.9600000000000005e-09	3.37e-09	2.93e-09
jk.29a_LP-DIR-T-716	jk.29a_LP-DIR-T	jk.29a	2.1	262.1	6.3	0	0	0	0	30	947	This study	hargrave 2024-03-19 12:23:26	LT-T-Z:LP-DIR-T	g	716	u	8	273			pmagpy-4.2.109	9.65e-08	2.4e-09	3.45e-09	2.53e-09
jk.29a_LP-DIR-T-717	jk.29a_LP-DIR-T	jk.29a	2.4	249.8	11.7	0	0	0	0	31	949	This study	hargrave 2024-03-19 16:06:30	LT-T-Z:LP-DIR-T	g	717	u	8	273			pmagpy-4.2.109	1.35e-07	4.28e-09	3.96e-09	3.8900000000000004e-09
jk.29a_LP-DIR-T-718	jk.29a_LP-DIR-T	jk.29a	2.9	259.2	19.6	0	0	0	0	32	951	This study	hargrave 2024-03-20 10:13:29	LT-T-Z:LP-DIR-T	g	718	u	8	273			pmagpy-4.2.109	1.13e-07	4.64e-09	4.1999999999999996e-09	2.5600000000000003e-09
jk.29a_LP-DIR-T-719	jk.29a_LP-DIR-T	jk.29a	2.1	242.6	12.0	0	0	0	0	33	953	This study	hargrave 2024-03-20 14:44:36	LT-T-Z:LP-DIR-T	g	719	u	8	273			pmagpy-4.2.109	1.3e-07	3.7200000000000004e-09	4.15e-09	3.05e-09
jk.29a_LP-DIR-T-720	jk.29a_LP-DIR-T	jk.29a	2.5	255.0	6.1	0	0	0	0	34	955	This study	hargrave 2024-03-21 08:52:29	LT-T-Z:LP-DIR-T	g	720	u	8	273			pmagpy-4.2.109	1.05e-07	3.63e-09	3.63e-09	3.15e-09
jk.29a_LP-DIR-T-721	jk.29a_LP-DIR-T	jk.29a	1.8	294.1	22.5	0	0	0	0	35	957	This study	hargrave 2024-03-21 12:19:16	LT-T-Z:LP-DIR-T	g	721	u	8	273			pmagpy-4.2.109	8.470000000000001e-08	2e-09	2.41e-09	7.910000000000001e-10
jk.29a_LP-DIR-T-723	jk.29a_LP-DIR-T	jk.29a	3.2	219.9	39.4	0	0	0	0	37	959	This study	hargrave 2024-03-22 13:26:50	LT-T-Z:LP-DIR-T	g	723	u	8	273			pmagpy-4.2.109	7.33e-08	4.25e-09	3.69e-09	4.85e-10
jk.30a_LP-DIR-T-725	jk.30a_LP-DIR-T	jk.30a	0.7	171.5	54.5	0	0	0	0	1	273	This study	hargrave 2024-02-20 17:31:09	LT-NO:LP-DIR-T	g	725	u	8	273			pmagpy-4.2.109	2.8699999999999996e-05	3.579999999999999e-07	2.4199999999999997e-07	3.69e-07
jk.30a_LP-DIR-T-727	jk.30a_LP-DIR-T	jk.30a	1.2	195.3	57.9	0	0	0	0	3	373	This study	hargrave 2024-02-21 12:40:18	LT-T-Z:LP-DIR-T	g	727	u	8	273			pmagpy-4.2.109	2.48e-05	3.33e-07	4e-07	1.7899999999999995e-07
jk.30a_LP-DIR-T-729	jk.30a_LP-DIR-T	jk.30a	1.7	204.0	57.3	0	0	0	0	5	473	This study	hargrave 2024-02-22 08:29:13	LT-T-Z:LP-DIR-T	g	729	u	8	273			pmagpy-4.2.109	1.87e-05	3.55e-07	4.11e-07	2.1800000000000002e-07
jk.30a_LP-DIR-T-731	jk.30a_LP-DIR-T	jk.30a	1.7	203.8	55.7	0	0	0	0	7	573	This study	hargrave 2024-02-26 14:56:27	LT-T-Z:LP-DIR-T	g	731	u	8	273			pmagpy-4.2.109	1.3699999999999998e-05	2.51e-07	2.63e-07	1.87e-07
jk.30a_LP-DIR-T-734	jk.30a_LP-DIR-T	jk.30a	5.6	203.4	51.7	0	0	0	0	10	723	This study	hargrave 2024-02-28 10:09:30	LT-T-Z:LP-DIR-T	g	734	u	8	273			pmagpy-4.2.109	7.66e-06	5.2e-07	5.51e-07	1.14e-07
jk.30a_LP-DIR-T-735	jk.30a_LP-DIR-T	jk.30a	2.5	209.8	50.3	0	0	0	0	11	773	This study	hargrave 2024-02-28 20:30:19	LT-T-Z:LP-DIR-T	g	735	u	8	273			pmagpy-4.2.109	5.92e-06	1.62e-07	1.43e-07	1.83e-07
jk.30a_LP-DIR-T-736	jk.30a_LP-DIR-T	jk.30a	2.6	206.1	51.8	0	0	0	0	12	798	This study	hargrave 2024-03-04 11:38:13	LT-T-Z:LP-DIR-T	g	736	u	8	273			pmagpy-4.2.109	5.14e-06	1.7699999999999996e-07	1.1e-07	1.05e-07
jk.30a_LP-DIR-T-737	jk.30a_LP-DIR-T	jk.30a	2.8	203.3	51.1	0	0	0	0	13	813	This study	hargrave 2024-03-04 17:36:49	LT-T-Z:LP-DIR-T	g	737	u	8	273			pmagpy-4.2.109	4.46e-06	1.68e-07	1.0699999999999999e-07	9.77e-08
jk.30a_LP-DIR-T-738	jk.30a_LP-DIR-T	jk.30a	2.7	219.0	51.9	0	0	0	0	14	823	This study	hargrave 2024-03-05 11:43:38	LT-T-Z:LP-DIR-T	g	738	u	8	273			pmagpy-4.2.109	3.91e-06	1.47e-07	8.179999999999999e-08	7.61e-08
jk.30a_LP-DIR-T-739	jk.30a_LP-DIR-T	jk.30a	2.8	204.5	50.8	0	0	0	0	15	828	This study	hargrave 2024-03-05 16:42:01	LT-T-Z:LP-DIR-T	g	739	u	8	273			pmagpy-4.2.109	3.61e-06	1.3800000000000004e-07	8.52e-08	7.58e-08
jk.30a_LP-DIR-T-740	jk.30a_LP-DIR-T	jk.30a	5.2	209.3	47.2	0	0	0	0	16	833	This study	hargrave 2024-03-06 15:03:11	LT-T-Z:LP-DIR-T	g	740	u	8	273			pmagpy-4.2.109	3.16e-06	1.71e-07	2.22e-07	1.13e-07
jk.30a_LP-DIR-T-741	jk.30a_LP-DIR-T	jk.30a	2.4	199.8	49.9	0	0	0	0	17	838	This study	hargrave 2024-03-11 10:35:24	LT-T-Z:LP-DIR-T	g	741	u	8	273			pmagpy-4.2.109	3.03e-06	1.04e-07	6.83e-08	4.53e-08
jk.30a_LP-DIR-T-742	jk.30a_LP-DIR-T	jk.30a	3.0	200.7	45.1	0	0	0	0	18	843	This study	hargrave 2024-03-11 15:58:49	LT-T-Z:LP-DIR-T	g	742	u	8	273			pmagpy-4.2.109	2.63e-06	1.0300000000000001e-07	7.29e-08	6.5e-08
jk.30a_LP-DIR-T-743	jk.30a_LP-DIR-T	jk.30a	2.7	205.0	52.2	0	0	0	0	19	848	This study	hargrave 2024-03-12 09:36:47	LT-T-Z:LP-DIR-T	g	743	u	8	273			pmagpy-4.2.109	2.54e-06	9.519999999999999e-08	6.32e-08	4.16e-08
jk.30a_LP-DIR-T-744	jk.30a_LP-DIR-T	jk.30a	3.5	197.5	58.8	0	0	0	0	20	853	This study	hargrave 2024-03-12 14:42:32	LT-T-Z:LP-DIR-T	g	744	u	8	273			pmagpy-4.2.109	1.96e-06	9.630000000000001e-08	7.46e-08	2.36e-08
jk.30a_LP-DIR-T-745	jk.30a_LP-DIR-T	jk.30a	4.6	188.4	66.8	0	0	0	0	21	873	This study	hargrave 2024-03-13 09:31:27	LT-T-Z:LP-DIR-T	g	745	u	8	273			pmagpy-4.2.109	8.070000000000002e-07	5.3600000000000004e-08	3.95e-08	9.350000000000001e-09
jk.30a_LP-DIR-T-746	jk.30a_LP-DIR-T	jk.30a	4.6	163.7	65.1	0	0	0	0	22	893	This study	hargrave 2024-03-13 14:54:30	LT-T-Z:LP-DIR-T	g	746	u	8	273			pmagpy-4.2.109	6.590000000000001e-07	3.970000000000001e-08	3.47e-08	1.23e-08
jk.30a_LP-DIR-T-747	jk.30a_LP-DIR-T	jk.30a	4.8	154.5	63.2	0	0	0	0	23	903	This study	hargrave 2024-03-14 11:17:52	LT-T-Z:LP-DIR-T	g	747	u	8	273			pmagpy-4.2.109	6.979999999999999e-07	4.490000000000001e-08	3.98e-08	8.440000000000001e-09
jk.30a_LP-DIR-T-748	jk.30a_LP-DIR-T	jk.30a	5.0	143.5	70.9	0	0	0	0	24	913	This study	hargrave 2024-03-14 15:24:36	LT-T-Z:LP-DIR-T	g	748	u	8	273			pmagpy-4.2.109	6.54e-07	4.4699999999999997e-08	3.78e-08	1.02e-09
jk.30a_LP-DIR-T-749	jk.30a_LP-DIR-T	jk.30a	5.6	190.3	70.2	0	0	0	0	25	923	This study	hargrave 2024-03-15 09:43:25	LT-T-Z:LP-DIR-T	g	749	u	8	273			pmagpy-4.2.109	5.77e-07	4.3899999999999996e-08	3.58e-08	9.04e-09
jk.30a_LP-DIR-T-750	jk.30a_LP-DIR-T	jk.30a	4.9	147.6	58.7	0	0	0	0	26	933	This study	hargrave 2024-03-15 14:36:39	LT-T-Z:LP-DIR-T	g	750	u	8	273			pmagpy-4.2.109	6.13e-07	4.22e-08	3.46e-08	6.620000000000001e-09
jk.30a_LP-DIR-T-751	jk.30a_LP-DIR-T	jk.30a	4.9	133.2	59.8	0	0	0	0	27	938	This study	hargrave 2024-03-18 10:10:16	LT-T-Z:LP-DIR-T	g	751	u	8	273			pmagpy-4.2.109	5.22e-07	3.5699999999999995e-08	3.03e-08	2.0999999999999998e-09
jk.30a_LP-DIR-T-752	jk.30a_LP-DIR-T	jk.30a	4.8	117.8	71.8	0	0	0	0	28	943	This study	hargrave 2024-03-18 15:28:43	LT-T-Z:LP-DIR-T	g	752	u	8	273			pmagpy-4.2.109	6.03e-07	3.95e-08	3.34e-08	3.3299999999999995e-09
jk.30a_LP-DIR-T-753	jk.30a_LP-DIR-T	jk.30a	4.4	122.3	65.2	0	0	0	0	29	945	This study	hargrave 2024-03-18 19:42:09	LT-T-Z:LP-DIR-T	g	753	u	8	273			pmagpy-4.2.109	6.73e-07	3.970000000000001e-08	3.5699999999999995e-08	3.14e-09
jk.30a_LP-DIR-T-754	jk.30a_LP-DIR-T	jk.30a	3.9	119.8	68.5	0	0	0	0	30	947	This study	hargrave 2024-03-19 12:24:35	LT-T-Z:LP-DIR-T	g	754	u	8	273			pmagpy-4.2.109	7.6e-07	4.07e-08	3.39e-08	4.120000000000001e-09
jk.30a_LP-DIR-T-755	jk.30a_LP-DIR-T	jk.30a	4.3	126.3	62.8	0	0	0	0	31	949	This study	hargrave 2024-03-19 16:07:39	LT-T-Z:LP-DIR-T	g	755	u	8	273			pmagpy-4.2.109	6.709999999999999e-07	3.86e-08	3.3599999999999996e-08	5.28e-09
jk.30a_LP-DIR-T-756	jk.30a_LP-DIR-T	jk.30a	4.5	97.8	66.0	0	0	0	0	32	951	This study	hargrave 2024-03-20 10:14:57	LT-T-Z:LP-DIR-T	g	756	u	8	273			pmagpy-4.2.109	5.88e-07	3.44e-08	3.27e-08	3.17e-09
jk.30a_LP-DIR-T-757	jk.30a_LP-DIR-T	jk.30a	5.2	112.8	69.5	0	0	0	0	33	953	This study	hargrave 2024-03-20 14:45:46	LT-T-Z:LP-DIR-T	g	757	u	8	273			pmagpy-4.2.109	5.46e-07	3.8100000000000004e-08	3.21e-08	3.95e-09
jk.30a_LP-DIR-T-758	jk.30a_LP-DIR-T	jk.30a	5.8	143.4	81.1	0	0	0	0	34	955	This study	hargrave 2024-03-21 08:53:46	LT-T-Z:LP-DIR-T	g	758	u	8	273			pmagpy-4.2.109	5.079999999999999e-07	3.9e-08	3.33e-08	2.6e-09
jk.30a_LP-DIR-T-759	jk.30a_LP-DIR-T	jk.30a	5.3	128.1	41.6	0	0	0	0	35	957	This study	hargrave 2024-03-21 12:20:27	LT-T-Z:LP-DIR-T	g	759	u	8	273			pmagpy-4.2.109	3.01e-07	2.32e-08	2.11e-08	1.66e-09
jk.31a_LP-DIR-T-762	jk.31a_LP-DIR-T	jk.31a	7.7	143.6	-37.5	0	0	0	0	1	273	This study	hargrave 2024-02-20 17:33:36	LT-NO:LP-DIR-T	g	762	u	8	273			pmagpy-4.2.109	9.27e-07	5.26e-08	4.0199999999999996e-08	1.3900000000000001e-07
jk.31a_LP-DIR-T-763	jk.31a_LP-DIR-T	jk.31a	4.7	150.8	52.0	0	0	0	0	2	373	This study	hargrave 2024-02-21 11:29:56	LT-T-Z:LP-DIR-T	g	763	u	8	273			pmagpy-4.2.109	8.65e-07	3.59e-08	2.54e-08	1.08e-07
jk.31a_LP-DIR-T-765	jk.31a_LP-DIR-T	jk.31a	0.6	167.1	60.9	0	0	0	0	4	473	This study	hargrave 2024-02-22 08:30:40	LT-T-Z:LP-DIR-T	g	765	u	8	273			pmagpy-4.2.109	6.82e-07	3.74e-09	2.57e-09	1.32e-08
jk.31a_LP-DIR-T-766	jk.31a_LP-DIR-T	jk.31a	6.2	171.2	57.8	0	0	0	0	5	573	This study	hargrave 2024-02-26 13:39:50	LT-T-Z:LP-DIR-T	g	766	u	8	273			pmagpy-4.2.109	4.5399999999999996e-07	2.1e-08	1.7e-08	6.57e-08
jk.31a_LP-DIR-T-769	jk.31a_LP-DIR-T	jk.31a	0.5	188.5	58.7	0	0	0	0	8	673	This study	hargrave 2024-02-27 13:54:35	LT-T-Z:LP-DIR-T	g	769	u	8	273			pmagpy-4.2.109	3.8e-07	2.25e-09	2.0800000000000003e-09	6.659999999999999e-09
jk.31a_LP-DIR-T-771	jk.31a_LP-DIR-T	jk.31a	0.5	191.8	58.0	0	0	0	0	10	723	This study	hargrave 2024-02-28 12:18:42	LT-T-Z:LP-DIR-T	g	771	u	8	273			pmagpy-4.2.109	3.32e-07	2.31e-09	1.09e-09	7.1700000000000015e-09
jk.31a_LP-DIR-T-772	jk.31a_LP-DIR-T	jk.31a	3.9	195.2	52.5	0	0	0	0	11	773	This study	hargrave 2024-02-28 20:31:45	LT-T-Z:LP-DIR-T	g	772	u	8	273			pmagpy-4.2.109	2.57e-07	1.14e-08	9.28e-09	2.44e-08
jk.31a_LP-DIR-T-773	jk.31a_LP-DIR-T	jk.31a	3.9	192.2	48.6	0	0	0	0	12	798	This study	hargrave 2024-03-04 11:39:40	LT-T-Z:LP-DIR-T	g	773	u	8	273			pmagpy-4.2.109	2.0899999999999998e-07	1.31e-08	8.759999999999999e-09	2.2899999999999997e-09
jk.31a_LP-DIR-T-774	jk.31a_LP-DIR-T	jk.31a	3.8	194.9	46.8	0	0	0	0	13	813	This study	hargrave 2024-03-04 17:38:16	LT-T-Z:LP-DIR-T	g	774	u	8	273			pmagpy-4.2.109	1.8399999999999998e-07	1.1499999999999999e-08	7.8e-09	2.0499999999999997e-09
jk.31a_LP-DIR-T-775	jk.31a_LP-DIR-T	jk.31a	3.5	200.6	45.6	0	0	0	0	14	823	This study	hargrave 2024-03-05 11:45:05	LT-T-Z:LP-DIR-T	g	775	u	8	273			pmagpy-4.2.109	1.78e-07	1.04e-08	6.9e-09	1.6e-09
jk.31a_LP-DIR-T-776	jk.31a_LP-DIR-T	jk.31a	3.4	201.9	41.4	0	0	0	0	15	828	This study	hargrave 2024-03-05 16:43:28	LT-T-Z:LP-DIR-T	g	776	u	8	273			pmagpy-4.2.109	1.57e-07	9.270000000000001e-09	5.94e-09	1.6399999999999995e-09
jk.31a_LP-DIR-T-777	jk.31a_LP-DIR-T	jk.31a	3.7	201.8	51.5	0	0	0	0	16	833	This study	hargrave 2024-03-06 15:04:20	LT-T-Z:LP-DIR-T	g	777	u	8	273			pmagpy-4.2.109	1.68e-07	6.07e-09	5.07e-09	1.35e-08
jk.31a_LP-DIR-T-778	jk.31a_LP-DIR-T	jk.31a	3.6	201.3	30.2	0	0	0	0	17	838	This study	hargrave 2024-03-11 10:36:34	LT-T-Z:LP-DIR-T	g	778	u	8	273			pmagpy-4.2.109	1.3800000000000004e-07	7.780000000000001e-09	6.01e-09	2.35e-09
jk.31a_LP-DIR-T-779	jk.31a_LP-DIR-T	jk.31a	3.2	201.4	32.3	0	0	0	0	18	843	This study	hargrave 2024-03-11 15:59:58	LT-T-Z:LP-DIR-T	g	779	u	8	273			pmagpy-4.2.109	1.12e-07	6.33e-09	3.85e-09	1.8299999999999999e-09
jk.31a_LP-DIR-T-780	jk.31a_LP-DIR-T	jk.31a	4.1	211.8	36.8	0	0	0	0	19	848	This study	hargrave 2024-03-12 09:38:00	LT-T-Z:LP-DIR-T	g	780	u	8	273			pmagpy-4.2.109	8.369999999999999e-08	5.390000000000002e-09	4.43e-09	1.55e-09
jk.31a_LP-DIR-T-782	jk.31a_LP-DIR-T	jk.31a	2.7	145.8	32.7	0	0	0	0	21	853	This study	hargrave 2024-03-12 16:01:11	LT-T-Z:LP-DIR-T	b	782	u	8	273			pmagpy-4.2.109	3.37e-07	1.18e-08	1.4099999999999999e-08	3.4000000000000007e-09
jk.31a_LP-DIR-T-783	jk.31a_LP-DIR-T	jk.31a	3.0	111.4	23.5	0	0	0	0	22	873	This study	hargrave 2024-03-13 09:32:36	LT-T-Z:LP-DIR-T	b	783	u	8	273			pmagpy-4.2.109	3.46e-07	1.53e-08	1.51e-08	4.98e-09
jk.31a_LP-DIR-T-784	jk.31a_LP-DIR-T	jk.31a	2.3	139.3	40.6	0	0	0	0	23	893	This study	hargrave 2024-03-13 14:56:02	LT-T-Z:LP-DIR-T	b	784	u	8	273			pmagpy-4.2.109	3.85e-07	1.16e-08	1.23e-08	3.15e-09
jk.31a_LP-DIR-T-785	jk.31a_LP-DIR-T	jk.31a	4.1	221.4	46.3	0	0	0	0	24	903	This study	hargrave 2024-03-14 11:19:01	LT-T-Z:LP-DIR-T	g	785	u	8	273			pmagpy-4.2.109	8.960000000000002e-08	5.2e-09	5.27e-09	8.26999999999999e-10
